ID Factura,Sucursal,Ciudad,Tipo Cliente,Sexo,Linea de Producto,Precio Unitario,Cantidad,Tax 5%,Total,Fecha,Hora,Tipo Pago,cogs,porcentaje de margen bruto,ingreso bruto,Rating
405-31-3305,Sur,San Cristobal,Miembro,Masculino,Cosmeticos,43.13,10,21.565,452.865,2/2/2019,18:31,Tarjeta de Credito,431.3,4.761904762,21.565,5.5
731-59-7531,Este,Punta Cana,Miembro,Masculino,Salud y Belleza,72.57,8,29.028,609.588,3/30/2019,17:58,Efectivo,580.56,4.761904762,29.028,4.6
676-39-6028,Sur,San Cristobal,Miembro,Femenino,Accesorios Electronicos,64.44,5,16.11,338.31,3/30/2019,17:04,Efectivo,322.2,4.761904762,16.11,6.6
502-05-1910,Sur,San Cristobal,Normal,Masculino,Salud y Belleza,65.18,3,9.777,205.317,2/25/2019,20:35,Tarjeta de Credito,195.54,4.761904762,9.777,6.3
485-30-8700,Sur,San Cristobal,Normal,Femenino,Deportes y Viajes,33.26,5,8.315,174.615,3/18/2019,16:10,Tarjeta de Credito,166.3,4.761904762,8.315,4.2
598-47-9715,Norte,Santiago,Normal,Masculino,Accesorios Electronicos,84.07,4,16.814,353.094,3/7/2019,16:54,Cheque,336.28,4.761904762,16.814,4.4
701-69-8742,Este,Punta Cana,Normal,Masculino,Deportes y Viajes,34.37,10,17.185,360.885,3/16/2019,10:11,Cheque,343.7,4.761904762,17.185,6.7
575-67-1508,Sur,San Cristobal,Normal,Masculino,Accesorios Electronicos,38.6,1,1.93,40.53,1/29/2019,11:26,Cheque,38.6,4.761904762,1.93,6.7
541-08-3113,Norte,Santiago,Normal,Masculino,Alimentos y Bebidas,65.97,8,26.388,554.148,2/2/2019,20:29,Efectivo,527.76,4.761904762,26.388,8.4
246-11-3901,Norte,Santiago,Normal,Femenino,Accesorios Electronicos,32.8,10,16.4,344.4,2/15/2019,12:12,Efectivo,328,4.761904762,16.4,6.2
674-15-9296,Sur,San Cristobal,Normal,Masculino,Deportes y Viajes,37.14,5,9.285,194.985,1/8/2019,13:05,Cheque,185.7,4.761904762,9.285,5
305-18-3552,Este,Punta Cana,Miembro,Masculino,Hogar y Estilo de Vida,60.38,10,30.19,633.99,2/12/2019,16:19,Efectivo,603.8,4.761904762,30.19,6
493-65-6248,Norte,Santiago,Miembro,Femenino,Deportes y Viajes,36.98,10,18.49,388.29,1/1/2019,19:48,Tarjeta de Credito,369.8,4.761904762,18.49,7
438-01-4015,Este,Punta Cana,Miembro,Femenino,Deportes y Viajes,49.49,4,9.898,207.858,3/21/2019,15:25,Cheque,197.96,4.761904762,9.898,6.6
709-58-4068,Este,Punta Cana,Normal,Femenino,Cosmeticos,41.09,10,20.545,431.445,2/28/2019,14:42,Efectivo,410.9,4.761904762,20.545,7.3
795-49-7276,Sur,San Cristobal,Normal,Masculino,Cosmeticos,37.15,4,7.43,156.03,3/23/2019,18:59,Cheque,148.6,4.761904762,7.43,8.3
556-72-8512,Norte,Santiago,Normal,Masculino,Hogar y Estilo de Vida,22.96,1,1.148,24.108,1/30/2019,20:47,Efectivo,22.96,4.761904762,1.148,4.3
627-95-3243,Este,Punta Cana,Miembro,Femenino,Hogar y Estilo de Vida,77.68,9,34.956,734.076,2/4/2019,13:21,Cheque,699.12,4.761904762,34.956,9.8
686-41-0932,Este,Punta Cana,Normal,Femenino,Cosmeticos,34.7,2,3.47,72.87,3/13/2019,19:48,Cheque,69.4,4.761904762,3.47,8.2
510-09-5628,Sur,San Cristobal,Miembro,Femenino,Cosmeticos,19.66,10,9.83,206.43,3/15/2019,18:20,Tarjeta de Credito,196.6,4.761904762,9.83,7.2
608-04-3797,Este,Punta Cana,Miembro,Femenino,Salud y Belleza,25.32,8,10.128,212.688,3/5/2019,20:24,Cheque,202.56,4.761904762,10.128,8.7
148-82-2527,Norte,Santiago,Miembro,Femenino,Hogar y Estilo de Vida,12.12,10,6.06,127.26,3/5/2019,13:44,Tarjeta de Credito,121.2,4.761904762,6.06,8.4
437-53-3084,Este,Punta Cana,Normal,Masculino,Cosmeticos,99.89,2,9.989,209.769,2/26/2019,11:48,Cheque,199.78,4.761904762,9.989,7.1
632-32-4574,Este,Punta Cana,Normal,Masculino,Deportes y Viajes,75.92,8,30.368,637.728,3/20/2019,14:14,Efectivo,607.36,4.761904762,30.368,5.5
556-97-7101,Norte,Santiago,Normal,Femenino,Accesorios Electronicos,63.22,2,6.322,132.762,1/1/2019,15:51,Efectivo,126.44,4.761904762,6.322,8.5
862-59-8517,Norte,Santiago,Normal,Femenino,Alimentos y Bebidas,90.24,6,27.072,568.512,1/27/2019,11:17,Efectivo,541.44,4.761904762,27.072,6.2
401-18-8016,Este,Punta Cana,Miembro,Femenino,Deportes y Viajes,98.13,1,4.9065,103.0365,1/21/2019,17:36,Efectivo,98.13,4.761904762,4.9065,8.9
420-18-8989,Sur,San Cristobal,Miembro,Femenino,Deportes y Viajes,51.52,8,20.608,432.768,2/2/2019,15:47,Efectivo,412.16,4.761904762,20.608,9.6
277-63-2961,Este,Punta Cana,Miembro,Masculino,Deportes y Viajes,73.97,1,3.6985,77.6685,2/3/2019,15:53,Tarjeta de Credito,73.97,4.761904762,3.6985,5.4
573-98-8548,Norte,Santiago,Miembro,Femenino,Cosmeticos,31.9,1,1.595,33.495,1/5/2019,12:40,Cheque,31.9,4.761904762,1.595,9.1
620-02-2046,Norte,Santiago,Normal,Masculino,Hogar y Estilo de Vida,69.4,2,6.94,145.74,1/27/2019,19:48,Cheque,138.8,4.761904762,6.94,9
282-35-2475,Este,Punta Cana,Normal,Femenino,Deportes y Viajes,93.31,2,9.331,195.951,3/25/2019,17:53,Efectivo,186.62,4.761904762,9.331,6.3
511-54-3087,Este,Punta Cana,Normal,Masculino,Deportes y Viajes,88.45,1,4.4225,92.8725,2/25/2019,16:36,Tarjeta de Credito,88.45,4.761904762,4.4225,9.5
726-29-6793,Sur,San Cristobal,Miembro,Masculino,Accesorios Electronicos,24.18,8,9.672,203.112,1/28/2019,20:54,Cheque,193.44,4.761904762,9.672,9.8
387-49-4215,Este,Punta Cana,Miembro,Femenino,Deportes y Viajes,48.5,3,7.275,152.775,1/8/2019,12:50,Efectivo,145.5,4.761904762,7.275,6.7
862-17-9201,Este,Punta Cana,Normal,Femenino,Alimentos y Bebidas,84.05,6,25.215,529.515,1/29/2019,10:48,Tarjeta de Credito,504.3,4.761904762,25.215,7.7
291-21-5991,Este,Punta Cana,Miembro,Masculino,Salud y Belleza,61.29,5,15.3225,321.7725,3/29/2019,14:28,Efectivo,306.45,4.761904762,15.3225,7
602-80-9671,Norte,Santiago,Miembro,Femenino,Hogar y Estilo de Vida,15.95,6,4.785,100.485,2/9/2019,17:15,Tarjeta de Credito,95.7,4.761904762,4.785,5.1
347-72-6115,Este,Punta Cana,Miembro,Femenino,Deportes y Viajes,90.74,7,31.759,666.939,1/16/2019,18:03,Tarjeta de Credito,635.18,4.761904762,31.759,6.2
209-61-0206,Sur,San Cristobal,Normal,Femenino,Hogar y Estilo de Vida,42.91,5,10.7275,225.2775,1/5/2019,17:29,Cheque,214.55,4.761904762,10.7275,6.1
595-27-4851,Sur,San Cristobal,Normal,Femenino,Cosmeticos,54.28,7,18.998,398.958,1/27/2019,18:05,Cheque,379.96,4.761904762,18.998,9.3
189-52-0236,Sur,San Cristobal,Normal,Masculino,Accesorios Electronicos,99.55,7,34.8425,731.6925,3/14/2019,12:07,Efectivo,696.85,4.761904762,34.8425,7.6
503-07-0930,Norte,Santiago,Miembro,Masculino,Deportes y Viajes,58.39,7,20.4365,429.1665,2/23/2019,19:49,Tarjeta de Credito,408.73,4.761904762,20.4365,8.2
413-20-6708,Norte,Santiago,Miembro,Femenino,Cosmeticos,51.47,1,2.5735,54.0435,3/18/2019,15:52,Cheque,51.47,4.761904762,2.5735,8.5
425-85-2085,Este,Punta Cana,Miembro,Masculino,Salud y Belleza,54.86,5,13.715,288.015,3/29/2019,16:48,Cheque,274.3,4.761904762,13.715,9.8
521-18-7827,Norte,Santiago,Miembro,Masculino,Hogar y Estilo de Vida,39.39,5,9.8475,206.7975,1/22/2019,20:46,Tarjeta de Credito,196.95,4.761904762,9.8475,8.7
220-28-1851,Sur,San Cristobal,Normal,Masculino,Hogar y Estilo de Vida,34.73,2,3.473,72.933,3/1/2019,18:14,Cheque,69.46,4.761904762,3.473,9.7
600-38-9738,Norte,Santiago,Miembro,Masculino,Deportes y Viajes,71.92,5,17.98,377.58,1/17/2019,15:05,Tarjeta de Credito,359.6,4.761904762,17.98,4.3
734-91-1155,Este,Punta Cana,Normal,Femenino,Accesorios Electronicos,45.71,3,6.8565,143.9865,3/26/2019,10:34,Tarjeta de Credito,137.13,4.761904762,6.8565,7.7
451-28-5717,Norte,Santiago,Miembro,Femenino,Hogar y Estilo de Vida,83.17,6,24.951,523.971,3/20/2019,11:23,Efectivo,499.02,4.761904762,24.951,7.3
609-81-8548,Sur,San Cristobal,Miembro,Femenino,Hogar y Estilo de Vida,37.44,6,11.232,235.872,2/6/2019,13:55,Tarjeta de Credito,224.64,4.761904762,11.232,5.9
133-14-7229,Norte,Santiago,Normal,Masculino,Salud y Belleza,62.87,2,6.287,132.027,1/1/2019,11:43,Efectivo,125.74,4.761904762,6.287,5
534-01-4457,Sur,San Cristobal,Normal,Masculino,Alimentos y Bebidas,81.71,6,24.513,514.773,1/27/2019,14:36,Tarjeta de Credito,490.26,4.761904762,24.513,8
719-89-8991,Sur,San Cristobal,Miembro,Femenino,Deportes y Viajes,91.41,5,22.8525,479.9025,2/25/2019,16:03,Cheque,457.05,4.761904762,22.8525,7.1
286-62-6248,Este,Punta Cana,Normal,Masculino,Cosmeticos,39.21,4,7.842,164.682,1/16/2019,20:03,Tarjeta de Credito,156.84,4.761904762,7.842,9
339-38-9982,Este,Punta Cana,Miembro,Masculino,Cosmeticos,59.86,2,5.986,125.706,1/13/2019,14:55,Cheque,119.72,4.761904762,5.986,6.7
827-44-5872,Este,Punta Cana,Miembro,Femenino,Alimentos y Bebidas,54.36,10,27.18,570.78,2/7/2019,11:28,Tarjeta de Credito,543.6,4.761904762,27.18,6.1
827-77-7633,Sur,San Cristobal,Normal,Masculino,Deportes y Viajes,98.09,9,44.1405,926.9505,2/17/2019,19:41,Efectivo,882.81,4.761904762,44.1405,9.3
287-83-1405,Sur,San Cristobal,Normal,Masculino,Salud y Belleza,25.43,6,7.629,160.209,2/12/2019,19:01,Cheque,152.58,4.761904762,7.629,7
435-13-4908,Sur,San Cristobal,Miembro,Masculino,Cosmeticos,86.68,8,34.672,728.112,1/24/2019,18:04,Tarjeta de Credito,693.44,4.761904762,34.672,7.2
857-67-9057,Este,Punta Cana,Normal,Masculino,Accesorios Electronicos,22.95,10,11.475,240.975,2/6/2019,19:20,Cheque,229.5,4.761904762,11.475,8.2
236-27-1144,Norte,Santiago,Normal,Femenino,Alimentos y Bebidas,16.31,9,7.3395,154.1295,3/26/2019,10:31,Cheque,146.79,4.761904762,7.3395,8.4
892-05-6689,Sur,San Cristobal,Normal,Femenino,Hogar y Estilo de Vida,28.32,5,7.08,148.68,3/11/2019,13:28,Cheque,141.6,4.761904762,7.08,6.2
583-41-4548,Norte,Santiago,Normal,Masculino,Hogar y Estilo de Vida,16.67,7,5.8345,122.5245,2/7/2019,11:36,Cheque,116.69,4.761904762,5.8345,7.4
339-12-4827,Este,Punta Cana,Miembro,Femenino,Cosmeticos,73.96,1,3.698,77.658,1/5/2019,11:32,Tarjeta de Credito,73.96,4.761904762,3.698,5
643-38-7867,Sur,San Cristobal,Normal,Masculino,Hogar y Estilo de Vida,97.94,1,4.897,102.837,3/7/2019,11:44,Cheque,97.94,4.761904762,4.897,6.9
308-81-0538,Sur,San Cristobal,Normal,Femenino,Cosmeticos,73.05,4,14.61,306.81,2/25/2019,17:16,Tarjeta de Credito,292.2,4.761904762,14.61,4.9
358-88-9262,Norte,Santiago,Miembro,Femenino,Alimentos y Bebidas,87.48,6,26.244,551.124,2/1/2019,18:43,Cheque,524.88,4.761904762,26.244,5.1
460-35-4390,Sur,San Cristobal,Normal,Masculino,Hogar y Estilo de Vida,30.68,3,4.602,96.642,1/22/2019,11:00,Cheque,92.04,4.761904762,4.602,9.1
343-87-0864,Norte,Santiago,Miembro,Masculino,Salud y Belleza,75.88,1,3.794,79.674,1/3/2019,10:30,Tarjeta de Credito,75.88,4.761904762,3.794,7.1
173-50-1108,Este,Punta Cana,Miembro,Femenino,Deportes y Viajes,20.18,4,4.036,84.756,2/13/2019,12:14,Tarjeta de Credito,80.72,4.761904762,4.036,5
243-47-2663,Norte,Santiago,Miembro,Masculino,Accesorios Electronicos,18.77,6,5.631,118.251,1/28/2019,16:43,Tarjeta de Credito,112.62,4.761904762,5.631,5.5
841-18-8232,Este,Punta Cana,Normal,Femenino,Alimentos y Bebidas,71.2,1,3.56,74.76,1/5/2019,20:40,Tarjeta de Credito,71.2,4.761904762,3.56,9.2
701-23-5550,Este,Punta Cana,Miembro,Masculino,Hogar y Estilo de Vida,38.81,4,7.762,163.002,3/19/2019,13:40,Cheque,155.24,4.761904762,7.762,4.9
647-50-1224,Sur,San Cristobal,Normal,Femenino,Cosmeticos,29.42,10,14.71,308.91,1/12/2019,16:23,Cheque,294.2,4.761904762,14.71,8.9
541-48-8554,Sur,San Cristobal,Normal,Masculino,Deportes y Viajes,60.95,9,27.4275,575.9775,1/7/2019,12:08,Tarjeta de Credito,548.55,4.761904762,27.4275,6
539-21-7227,Este,Punta Cana,Normal,Femenino,Deportes y Viajes,51.54,5,12.885,270.585,1/26/2019,17:45,Efectivo,257.7,4.761904762,12.885,4.2
213-32-1216,Sur,San Cristobal,Normal,Femenino,Accesorios Electronicos,66.06,6,19.818,416.178,1/23/2019,10:28,Efectivo,396.36,4.761904762,19.818,7.3
747-58-7183,Este,Punta Cana,Normal,Masculino,Cosmeticos,57.27,3,8.5905,180.4005,2/9/2019,20:31,Cheque,171.81,4.761904762,8.5905,6.5
582-52-8065,Este,Punta Cana,Normal,Femenino,Cosmeticos,54.31,9,24.4395,513.2295,2/22/2019,10:49,Efectivo,488.79,4.761904762,24.4395,8.9
210-57-1719,Este,Punta Cana,Normal,Femenino,Salud y Belleza,58.24,9,26.208,550.368,2/5/2019,12:34,Efectivo,524.16,4.761904762,26.208,9.7
399-69-4630,Norte,Santiago,Normal,Masculino,Accesorios Electronicos,22.21,6,6.663,139.923,3/7/2019,10:23,Tarjeta de Credito,133.26,4.761904762,6.663,8.6
134-75-2619,Sur,San Cristobal,Miembro,Masculino,Accesorios Electronicos,19.32,7,6.762,142.002,3/25/2019,18:51,Efectivo,135.24,4.761904762,6.762,6.9
356-44-8813,Este,Punta Cana,Normal,Masculino,Hogar y Estilo de Vida,37.48,3,5.622,118.062,1/20/2019,13:45,Tarjeta de Credito,112.44,4.761904762,5.622,7.7
198-66-9832,Este,Punta Cana,Miembro,Femenino,Cosmeticos,72.04,2,7.204,151.284,2/4/2019,19:38,Efectivo,144.08,4.761904762,7.204,9.5
283-26-5248,Norte,Santiago,Miembro,Femenino,Alimentos y Bebidas,98.52,10,49.26,1034.46,1/30/2019,20:23,Cheque,985.2,4.761904762,49.26,4.5
712-39-0363,Sur,San Cristobal,Miembro,Masculino,Alimentos y Bebidas,41.66,6,12.498,262.458,1/2/2019,15:24,Cheque,249.96,4.761904762,12.498,5.6
218-59-9410,Sur,San Cristobal,Miembro,Femenino,Hogar y Estilo de Vida,72.42,3,10.863,228.123,3/29/2019,16:54,Cheque,217.26,4.761904762,10.863,8.2
174-75-0888,Este,Punta Cana,Normal,Masculino,Accesorios Electronicos,21.58,9,9.711,203.931,3/14/2019,12:32,Efectivo,194.22,4.761904762,9.711,7.3
866-99-7614,Norte,Santiago,Normal,Masculino,Alimentos y Bebidas,89.2,10,44.6,936.6,2/11/2019,15:42,Tarjeta de Credito,892,4.761904762,44.6,4.4
134-54-4720,Este,Punta Cana,Normal,Femenino,Accesorios Electronicos,42.42,8,16.968,356.328,1/30/2019,13:58,Cheque,339.36,4.761904762,16.968,5.7
760-90-2357,Sur,San Cristobal,Miembro,Masculino,Accesorios Electronicos,74.51,6,22.353,469.413,3/20/2019,15:08,Cheque,447.06,4.761904762,22.353,5
514-37-2845,Este,Punta Cana,Normal,Masculino,Cosmeticos,99.25,2,9.925,208.425,3/20/2019,13:02,Efectivo,198.5,4.761904762,9.925,9
698-98-5964,Sur,San Cristobal,Normal,Femenino,Alimentos y Bebidas,81.21,10,40.605,852.705,1/17/2019,13:01,Tarjeta de Credito,812.1,4.761904762,40.605,6.3
718-57-9773,Norte,Santiago,Normal,Femenino,Deportes y Viajes,49.33,10,24.665,517.965,2/3/2019,16:40,Tarjeta de Credito,493.3,4.761904762,24.665,9.4
651-88-7328,Sur,San Cristobal,Normal,Femenino,Cosmeticos,65.74,9,29.583,621.243,1/1/2019,13:55,Efectivo,591.66,4.761904762,29.583,7.7
241-11-2261,Este,Punta Cana,Normal,Femenino,Cosmeticos,79.86,7,27.951,586.971,1/10/2019,10:33,Tarjeta de Credito,559.02,4.761904762,27.951,5.5
408-26-9866,Norte,Santiago,Normal,Femenino,Deportes y Viajes,73.98,7,25.893,543.753,3/2/2019,16:42,Cheque,517.86,4.761904762,25.893,4.1
834-83-1826,Este,Punta Cana,Miembro,Femenino,Hogar y Estilo de Vida,82.04,5,20.51,430.71,2/25/2019,17:16,Tarjeta de Credito,410.2,4.761904762,20.51,7.6
343-61-3544,Este,Punta Cana,Miembro,Masculino,Deportes y Viajes,26.67,10,13.335,280.035,1/29/2019,11:48,Efectivo,266.7,4.761904762,13.335,8.6
239-48-4278,Sur,San Cristobal,Miembro,Masculino,Alimentos y Bebidas,10.13,7,3.5455,74.4555,3/10/2019,19:35,Cheque,70.91,4.761904762,3.5455,8.3
355-34-6244,Este,Punta Cana,Normal,Masculino,Alimentos y Bebidas,72.39,2,7.239,152.019,1/13/2019,19:55,Tarjeta de Credito,144.78,4.761904762,7.239,8.1
550-84-8664,Sur,San Cristobal,Normal,Masculino,Deportes y Viajes,85.91,5,21.4775,451.0275,3/22/2019,14:33,Tarjeta de Credito,429.55,4.761904762,21.4775,8.6
339-96-8318,Este,Punta Cana,Miembro,Masculino,Cosmeticos,81.31,7,28.4585,597.6285,3/1/2019,19:49,Cheque,569.17,4.761904762,28.4585,6.3
458-61-0011,Este,Punta Cana,Normal,Masculino,Alimentos y Bebidas,60.3,4,12.06,253.26,2/20/2019,18:43,Efectivo,241.2,4.761904762,12.06,5.8
592-34-6155,Norte,Santiago,Normal,Masculino,Alimentos y Bebidas,31.77,4,6.354,133.434,1/14/2019,14:43,Cheque,127.08,4.761904762,6.354,6.2
797-88-0493,Sur,San Cristobal,Normal,Femenino,Salud y Belleza,64.27,4,12.854,269.934,3/26/2019,13:54,Efectivo,257.08,4.761904762,12.854,7.7
207-73-1363,Este,Punta Cana,Normal,Masculino,Salud y Belleza,69.51,2,6.951,145.971,3/1/2019,12:15,Cheque,139.02,4.761904762,6.951,8.1
390-31-6381,Norte,Santiago,Normal,Masculino,Alimentos y Bebidas,27.22,3,4.083,85.743,1/7/2019,12:37,Efectivo,81.66,4.761904762,4.083,7.3
443-82-0585,Sur,San Cristobal,Miembro,Femenino,Salud y Belleza,77.68,4,15.536,326.256,2/1/2019,19:54,Efectivo,310.72,4.761904762,15.536,8.4
339-18-7061,Norte,Santiago,Miembro,Femenino,Cosmeticos,92.98,2,9.298,195.258,2/13/2019,15:06,Tarjeta de Credito,185.96,4.761904762,9.298,8
359-90-3665,Este,Punta Cana,Miembro,Femenino,Cosmeticos,18.08,4,3.616,75.936,1/14/2019,18:03,Tarjeta de Credito,72.32,4.761904762,3.616,9.5
375-72-3056,Este,Punta Cana,Normal,Masculino,Deportes y Viajes,63.06,3,9.459,198.639,1/19/2019,15:58,Cheque,189.18,4.761904762,9.459,7
127-47-6963,Sur,San Cristobal,Normal,Masculino,Salud y Belleza,51.71,4,10.342,217.182,3/9/2019,13:53,Tarjeta de Credito,206.84,4.761904762,10.342,9.8
278-86-2735,Sur,San Cristobal,Normal,Femenino,Alimentos y Bebidas,52.34,3,7.851,164.871,3/27/2019,14:03,Efectivo,157.02,4.761904762,7.851,9.2
695-28-6250,Sur,San Cristobal,Normal,Femenino,Deportes y Viajes,43.06,5,10.765,226.065,2/4/2019,16:38,Cheque,215.3,4.761904762,10.765,7.7
379-17-6588,Norte,Santiago,Normal,Masculino,Cosmeticos,59.61,10,29.805,625.905,3/14/2019,11:07,Efectivo,596.1,4.761904762,29.805,5.3
227-50-3718,Sur,San Cristobal,Normal,Masculino,Salud y Belleza,14.62,5,3.655,76.755,3/4/2019,12:23,Efectivo,73.1,4.761904762,3.655,4.4
302-15-2162,Norte,Santiago,Miembro,Masculino,Salud y Belleza,46.53,6,13.959,293.139,3/3/2019,10:54,Tarjeta de Credito,279.18,4.761904762,13.959,4.3
788-07-8452,Norte,Santiago,Miembro,Femenino,Hogar y Estilo de Vida,24.24,7,8.484,178.164,1/27/2019,17:38,Cheque,169.68,4.761904762,8.484,9.4
560-49-6611,Sur,San Cristobal,Miembro,Femenino,Deportes y Viajes,45.58,1,2.279,47.859,2/7/2019,14:13,Efectivo,45.58,4.761904762,2.279,9.8
880-35-0356,Sur,San Cristobal,Miembro,Femenino,Deportes y Viajes,75.2,3,11.28,236.88,2/5/2019,11:51,Cheque,225.6,4.761904762,11.28,4.8
585-11-6748,Este,Punta Cana,Miembro,Masculino,Deportes y Viajes,96.8,3,14.52,304.92,3/15/2019,13:05,Efectivo,290.4,4.761904762,14.52,5.3
470-31-3286,Este,Punta Cana,Normal,Masculino,Salud y Belleza,14.82,3,2.223,46.683,3/1/2019,11:30,Tarjeta de Credito,44.46,4.761904762,2.223,8.7
152-68-2907,Sur,San Cristobal,Normal,Masculino,Alimentos y Bebidas,52.2,3,7.83,164.43,2/15/2019,13:30,Tarjeta de Credito,156.6,4.761904762,7.83,9.5
123-35-4896,Norte,Santiago,Normal,Femenino,Deportes y Viajes,46.66,9,20.997,440.937,2/17/2019,19:11,Cheque,419.94,4.761904762,20.997,5.3
258-69-7810,Norte,Santiago,Normal,Femenino,Cosmeticos,36.85,5,9.2125,193.4625,1/26/2019,18:53,Efectivo,184.25,4.761904762,9.2125,9.2
334-64-2006,Sur,San Cristobal,Miembro,Femenino,Hogar y Estilo de Vida,70.32,2,7.032,147.672,3/24/2019,14:22,Cheque,140.64,4.761904762,7.032,9.6
219-61-4139,Norte,Santiago,Normal,Masculino,Accesorios Electronicos,83.08,1,4.154,87.234,1/23/2019,17:16,Cheque,83.08,4.761904762,4.154,6.4
881-41-7302,Norte,Santiago,Normal,Femenino,Cosmeticos,64.99,1,3.2495,68.2395,1/26/2019,10:06,Tarjeta de Credito,64.99,4.761904762,3.2495,4.5
373-09-4567,Norte,Santiago,Normal,Masculino,Alimentos y Bebidas,77.56,10,38.78,814.38,3/14/2019,20:35,Cheque,775.6,4.761904762,38.78,6.9
642-30-6693,Este,Punta Cana,Normal,Femenino,Deportes y Viajes,54.51,6,16.353,343.413,3/17/2019,13:54,Cheque,327.06,4.761904762,16.353,7.8
484-22-8230,Norte,Santiago,Miembro,Femenino,Cosmeticos,51.89,7,18.1615,381.3915,1/8/2019,20:08,Efectivo,363.23,4.761904762,18.1615,4.5
830-58-2383,Este,Punta Cana,Normal,Masculino,Hogar y Estilo de Vida,31.75,4,6.35,133.35,2/8/2019,15:26,Efectivo,127,4.761904762,6.35,8.6
559-98-9873,Sur,San Cristobal,Miembro,Femenino,Cosmeticos,53.65,7,18.7775,394.3275,2/10/2019,12:56,Cheque,375.55,4.761904762,18.7775,5.2
544-32-5024,Norte,Santiago,Miembro,Femenino,Alimentos y Bebidas,49.79,4,9.958,209.118,3/28/2019,19:16,Tarjeta de Credito,199.16,4.761904762,9.958,6.4
318-12-0304,Sur,San Cristobal,Normal,Masculino,Cosmeticos,30.61,1,1.5305,32.1405,1/23/2019,12:20,Cheque,30.61,4.761904762,1.5305,5.2
349-97-8902,Este,Punta Cana,Miembro,Masculino,Alimentos y Bebidas,57.89,2,5.789,121.569,1/17/2019,10:37,Cheque,115.78,4.761904762,5.789,8.9
421-95-9805,Sur,San Cristobal,Normal,Femenino,Accesorios Electronicos,28.96,1,1.448,30.408,2/7/2019,10:18,Tarjeta de Credito,28.96,4.761904762,1.448,6.2
277-35-5865,Norte,Santiago,Miembro,Femenino,Alimentos y Bebidas,98.97,9,44.5365,935.2665,3/9/2019,11:23,Efectivo,890.73,4.761904762,44.5365,6.7
789-23-8625,Este,Punta Cana,Miembro,Masculino,Cosmeticos,93.22,3,13.983,293.643,1/24/2019,11:45,Efectivo,279.66,4.761904762,13.983,7.2
284-54-4231,Norte,Santiago,Miembro,Masculino,Deportes y Viajes,80.93,1,4.0465,84.9765,1/19/2019,16:08,Tarjeta de Credito,80.93,4.761904762,4.0465,9
443-59-0061,Sur,San Cristobal,Miembro,Masculino,Alimentos y Bebidas,67.45,10,33.725,708.225,2/3/2019,11:25,Cheque,674.5,4.761904762,33.725,4.2
509-29-3912,Sur,San Cristobal,Miembro,Femenino,Deportes y Viajes,38.72,9,17.424,365.904,3/20/2019,12:24,Cheque,348.48,4.761904762,17.424,4.2
327-40-9673,Este,Punta Cana,Miembro,Masculino,Deportes y Viajes,72.6,6,21.78,457.38,1/13/2019,19:51,Efectivo,435.6,4.761904762,21.78,6.9
840-19-2096,Norte,Santiago,Miembro,Masculino,Accesorios Electronicos,87.91,5,21.9775,461.5275,3/14/2019,18:10,Cheque,439.55,4.761904762,21.9775,4.4
828-46-6863,Sur,San Cristobal,Miembro,Masculino,Alimentos y Bebidas,98.53,6,29.559,620.739,1/23/2019,11:22,Tarjeta de Credito,591.18,4.761904762,29.559,4
641-96-3695,Norte,Santiago,Miembro,Femenino,Cosmeticos,43.46,6,13.038,273.798,2/7/2019,17:55,Cheque,260.76,4.761904762,13.038,8.5
420-97-3340,Sur,San Cristobal,Normal,Femenino,Alimentos y Bebidas,71.68,3,10.752,225.792,3/28/2019,15:30,Tarjeta de Credito,215.04,4.761904762,10.752,9.2
436-54-4512,Sur,San Cristobal,Miembro,Femenino,Alimentos y Bebidas,91.61,1,4.5805,96.1905,3/20/2019,19:44,Efectivo,91.61,4.761904762,4.5805,9.8
670-79-6321,Este,Punta Cana,Miembro,Femenino,Hogar y Estilo de Vida,94.59,7,33.1065,695.2365,1/17/2019,15:27,Tarjeta de Credito,662.13,4.761904762,33.1065,4.9
852-62-7105,Este,Punta Cana,Normal,Femenino,Cosmeticos,83.25,10,41.625,874.125,1/12/2019,11:25,Tarjeta de Credito,832.5,4.761904762,41.625,4.4
598-06-7312,Este,Punta Cana,Miembro,Masculino,Cosmeticos,91.35,1,4.5675,95.9175,2/16/2019,15:42,Efectivo,91.35,4.761904762,4.5675,6.8
135-13-8269,Este,Punta Cana,Miembro,Femenino,Alimentos y Bebidas,78.88,2,7.888,165.648,1/26/2019,16:04,Efectivo,157.76,4.761904762,7.888,9.1
816-57-2053,Sur,San Cristobal,Normal,Masculino,Deportes y Viajes,60.87,2,6.087,127.827,3/9/2019,12:37,Cheque,121.74,4.761904762,6.087,8.7
628-90-8624,Este,Punta Cana,Miembro,Masculino,Salud y Belleza,82.58,10,41.29,867.09,3/14/2019,14:41,Efectivo,825.8,4.761904762,41.29,5
856-66-2701,Sur,San Cristobal,Miembro,Masculino,Hogar y Estilo de Vida,53.3,3,7.995,167.895,1/25/2019,14:19,Cheque,159.9,4.761904762,7.995,7.5
308-39-1707,Sur,San Cristobal,Normal,Femenino,Cosmeticos,12.09,1,0.6045,12.6945,1/26/2019,18:19,Tarjeta de Credito,12.09,4.761904762,0.6045,8.2
